Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_23032,Dominant Colors,Which restaurant ranked 32.7 on YouGov's brand Index 2018?,Outback Steakhouse,"answer='Outback Steakhouse' explanation=""The chart shows that Outback Steakhouse had an index ranking of 32.7 on YouGov's brand Index 2018.""",True,data/row_23032/Dominant_Colors.png
row_23032,Quantized Colors,Which restaurant ranked 32.7 on YouGov's brand Index 2018?,Outback Steakhouse,answer='Outback Steakhouse' explanation='The image shows Outback Steakhouse with an index ranking of 32.7.',True,data/row_23032/Quantized_Colors.png
row_23032,Padded,Which restaurant ranked 32.7 on YouGov's brand Index 2018?,Outback Steakhouse,"answer='Outback Steakhouse' explanation=""According to the chart, Outback Steakhouse ranked 32.7 on YouGov's brand Index 2018.""",True,data/row_23032/Padded.png
row_18885,Baseline,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,answer='133 million U.S. dollars.' explanation='The bar corresponding to the 2019/20 season shows a height of 133 million U.S. dollars in player expenses.',False,data/row_18885/Baseline.png
row_18885,Black and White,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation=""The graph shows the Portland Trail Blazers' player expenses for each season from 2001 onward. For the 2019/20 season, the bar indicates 133 million U.S. dollars in player salaries.""",True,data/row_18885/Black_and_White.png
row_18885,Vertically Stretched,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='$133 million' explanation='The player salaries of the Portland Trail Blazers for the 2019/20 season were $133 million, as indicated by the bar corresponding to that year on the graph.'",True,data/row_18885/Vertically_Stretched.png
row_18885,Horizontally Stretched,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,answer='133 million U.S. dollars.' explanation='The bar chart shows the player salaries of the Portland Trail Blazers for the 2019/20 NBA season as 133 million U.S. dollars.',True,data/row_18885/Horizontally_Stretched.png
row_18885,Squeezed Vertically,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The player expenses for the Portland Trail Blazers in the 2019/20 season were 133 million U.S. dollars, as shown in the graph.'",False,data/row_18885/Squeezed_Vertically.png
row_18885,Squeezed Horizontally,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars' explanation='The graph shows the player expenses for the Portland Trail Blazers in millions of U.S. dollars for various seasons. For the 2019/20 season, the player salaries were 133 million U.S. dollars.'",True,data/row_18885/Squeezed_Horizontally.png
row_18885,Increased Saturation,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,answer='133 million U.S. dollars.' explanation='The graph shows the player expenses for the Portland Trail Blazers in the 2019/20 season as 133 million U.S. dollars.',True,data/row_18885/Increased_Saturation.png
row_18885,Decreased Saturation,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The graph shows player expenses for the Portland Trail Blazers in various seasons. For the 2019/20 season, the expenses were 133 million U.S. dollars.'",True,data/row_18885/Decreased_Saturation.png
row_18885,Increased Brightness,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='$136 million' explanation='The chart shows the player salaries for the Portland Trail Blazers per season. For the 2019/20 season, the bar indicates that the total was $136 million.'",False,data/row_18885/Increased_Brightness.png
row_18885,Decreased Brightness,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The chart shows player salaries for different seasons, and for 19/20, it is listed as 133 million U.S. dollars.'",True,data/row_18885/Decreased_Brightness.png
row_18885,Increased Contrast,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,answer='133 million U.S. dollars.' explanation='The bar for the 2019/20 season in the chart indicates that player salaries were 133 million U.S. dollars.',True,data/row_18885/Increased_Contrast.png
row_18885,Decreased Contrast,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,answer='About $133 million.' explanation='The bar chart indicates the player expenses for the 2019/20 season as approximately $133 million for the Portland Trail Blazers.',True,data/row_18885/Decreased_Contrast.png
row_18885,Increased Sharpness,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The chart shows the player expenses in millions of U.S. dollars for the Portland Trail Blazers each year. For the 2019/20 season, it is 133 million U.S. dollars.'",True,data/row_18885/Increased_Sharpness.png
row_18885,Decreased Sharpness,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='The player salaries were $133 million.' explanation='In the 2019/20 season, the bar graph indicates the player salaries for the Portland Trail Blazers were $133 million as shown on the y-axis labeled in million U.S. dollars.'",True,data/row_18885/Decreased_Sharpness.png
row_18885,Adaptive Threshold,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The graph shows the player expenses for each season, with the 2019/20 season specifically marked at 133 million U.S. dollars.'",False,data/row_18885/Adaptive_Threshold.png
row_18885,Selective Blur,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='$133 million.' explanation='The player expenses for the Portland Trail Blazers in the 2019/20 season were $133 million, as shown in the graph.'",True,data/row_18885/Selective_Blur.png
row_18885,Highlighted Intersections,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The chart shows player expenses for the Portland Trail Blazers in million U.S. dollars for various seasons. For the 2019/20 season, the bar represents 133 million U.S. dollars.'",True,data/row_18885/Highlighted_Intersections.png
row_18885,Dominant Colors,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The chart shows that the player salaries for the Portland Trail Blazers in the 2019/20 season were 133 million U.S. dollars, as indicated by the last bar of the graph.'",True,data/row_18885/Dominant_Colors.png
row_18885,Quantized Colors,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation=""The graph shows player expenses for the Portland Trail Blazers over several seasons, specifically marking the 2019/20 season's expenses as 133 million U.S. dollars.""",True,data/row_18885/Quantized_Colors.png
row_18885,Padded,How much were the player salaries of the Portland Trail Blazers in the 2019/20 season?,133,"answer='133 million U.S. dollars.' explanation='The player expenses for the Portland Trail Blazers in the 2019/20 season were 133 million U.S. dollars, as indicated by the last bar in the chart.'",True,data/row_18885/Padded.png
row_28052,Baseline,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, China was Mongolia's main export partner, accounting for 81% of its total exports.""",True,data/row_28052/Baseline.png
row_28052,Black and White,What was the main export partner of Mongolia in 2019?,China,"answer='China.' explanation='The chart indicates that in 2019, 81% of Mongolia’s exports went to China, making it the main export partner.'",True,data/row_28052/Black_and_White.png
row_28052,Vertically Stretched,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, China accounted for 81% of Mongolia's total exports, making it the main export partner.""",True,data/row_28052/Vertically_Stretched.png
row_28052,Horizontally Stretched,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The bar chart shows that 81% of Mongolia's exports in 2019 went to China, making it the main export partner.""",True,data/row_28052/Horizontally_Stretched.png
row_28052,Squeezed Vertically,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation='The chart shows China as the largest export partner of Mongolia in 2019, with 81% of total exports.'",True,data/row_28052/Squeezed_Vertically.png
row_28052,Squeezed Horizontally,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, 81% of Mongolia's exports went to China, making it the largest export partner according to the chart data.""",True,data/row_28052/Squeezed_Horizontally.png
row_28052,Increased Saturation,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation='In 2019, China was the main export partner of Mongolia, accounting for 81% of its total exports.'",True,data/row_28052/Increased_Saturation.png
row_28052,Decreased Saturation,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The chart shows that 81% of Mongolia's exports in 2019 went to China, making it the main export partner.""",True,data/row_28052/Decreased_Saturation.png
row_28052,Increased Brightness,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, 81% of Mongolia's exports went to China, making it the main export partner.""",True,data/row_28052/Increased_Brightness.png
row_28052,Decreased Brightness,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, 81% of Mongolia's exports went to China, making it the main export partner.""",True,data/row_28052/Decreased_Brightness.png
row_28052,Increased Contrast,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The image shows that 81% of Mongolia's exports in 2019 went to China, making it the main export partner.""",True,data/row_28052/Increased_Contrast.png
row_28052,Decreased Contrast,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The chart shows that 81% of Mongolia's exports in 2019 were to China, making it the main export partner.""",True,data/row_28052/Decreased_Contrast.png
row_28052,Increased Sharpness,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""In 2019, 81% of Mongolia's exports were to China, making it the main export partner.""",True,data/row_28052/Increased_Sharpness.png
row_28052,Decreased Sharpness,What was the main export partner of Mongolia in 2019?,China,"answer='China.' explanation='In 2019, China was the main export partner of Mongolia, accounting for 81% of total exports as shown in the chart.'",True,data/row_28052/Decreased_Sharpness.png
row_28052,Adaptive Threshold,What was the main export partner of Mongolia in 2019?,China,"answer='China was the main export partner of Mongolia in 2019.' explanation=""The chart shows that 81% of Mongolia's exports went to China, making it the primary export partner.""",True,data/row_28052/Adaptive_Threshold.png
row_28052,Selective Blur,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The chart shows that China accounted for 81% of Mongolia's exports in 2019.""",True,data/row_28052/Selective_Blur.png
row_28052,Highlighted Intersections,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The chart shows China with a dominant 91% share of Mongolia's total exports, making it the main export partner in 2019.""",True,data/row_28052/Highlighted_Intersections.png
row_28052,Dominant Colors,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation='In 2019, China was the main export partner of Mongolia, accounting for 81% of its total exports, as shown in the chart.'",True,data/row_28052/Dominant_Colors.png
row_28052,Quantized Colors,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""The chart shows that China was the main export partner of Mongolia in 2019, accounting for over 85% of Mongolia's total exports.""",True,data/row_28052/Quantized_Colors.png
row_28052,Padded,What was the main export partner of Mongolia in 2019?,China,"answer='China' explanation=""China accounted for 81% of Mongolia's exports in 2019, making it the main export partner.""",True,data/row_28052/Padded.png
row_27664,Baseline,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The chart shows the projected contribution of the travel and tourism industry to Germany's GDP for 2018 as 358.3 billion euros.""",False,data/row_27664/Baseline.png
row_27664,Black and White,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The chart shows the travel and tourism industry's contribution to Germany's GDP for various years, and for 2018, it's 358.3 billion euros.""",False,data/row_27664/Black_and_White.png
row_27664,Vertically Stretched,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='358.3 billion euros' explanation='The projected contribution of the travel and tourism industry to GDP in Germany in 2018 is shown as 358.3 billion euros on the chart.',False,data/row_27664/Vertically_Stretched.png
row_27664,Horizontally Stretched,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='€358.3 billion.' explanation=""The chart indicates that the travel and tourism industry's contribution to GDP in Germany for 2018 is projected at €358.3 billion.""",False,data/row_27664/Horizontally_Stretched.png
row_27664,Squeezed Vertically,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='358.5 billion euros' explanation='The chart indicates that the projected contribution of the travel and tourism industry to GDP in Germany in 2018 is 358.5 billion euros.',False,data/row_27664/Squeezed_Vertically.png
row_27664,Squeezed Horizontally,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The bar chart shows the value for 2018 as 358.3 billion euros for the contribution of the travel and tourism industry to Germany's GDP.""",False,data/row_27664/Squeezed_Horizontally.png
row_27664,Increased Saturation,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='358.3 billion euros.' explanation='The graph shows the projected contribution of the travel and tourism industry to GDP in Germany for 2018 is 358.3 billion euros.',False,data/row_27664/Increased_Saturation.png
row_27664,Decreased Saturation,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The chart shows the projected contribution of the travel and tourism industry to Germany's GDP in 2018 as 358.3 billion euros.""",False,data/row_27664/Decreased_Saturation.png
row_27664,Increased Brightness,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='€342.2 billion.' explanation=""The chart shows the travel and tourism industry's projected contribution to GDP in Germany over several years. For 2018, the value is marked as €342.2 billion.""",False,data/row_27664/Increased_Brightness.png
row_27664,Decreased Brightness,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros' explanation=""The chart shows the travel and tourism industry's projected contribution to Germany's GDP in 2018 is 358.3 billion euros.""",False,data/row_27664/Decreased_Brightness.png
row_27664,Increased Contrast,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='358.3 billion euros.' explanation='The chart shows the projected contribution of the travel and tourism industry to GDP in Germany for 2018 at 358.3 billion euros.',False,data/row_27664/Increased_Contrast.png
row_27664,Decreased Contrast,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The bar chart shows the projected contribution of the travel and tourism industry to Germany's GDP in 2018 as 358.3 billion euros.""",False,data/row_27664/Decreased_Contrast.png
row_27664,Increased Sharpness,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='358.3 billion euros.' explanation='The bar chart indicates the value for 2018 is labeled 358.3 billion euros.',False,data/row_27664/Increased_Sharpness.png
row_27664,Decreased Sharpness,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The projected contribution of the travel and tourism industry to Germany's GDP in 2018 is shown as 358.3 billion euros on the chart from Statista.""",False,data/row_27664/Decreased_Sharpness.png
row_27664,Adaptive Threshold,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The projected contribution of the travel and tourism industry to Germany's GDP in 2018 is shown as 358.3 billion euros in the image provided.""",False,data/row_27664/Adaptive_Threshold.png
row_27664,Selective Blur,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='348.3 billion euros.' explanation=""The projected contribution of the travel and tourism industry to Germany's GDP in 2018 was 348.3 billion euros, as shown in the bar chart with data from 2012 to 2028.""",False,data/row_27664/Selective_Blur.png
row_27664,Highlighted Intersections,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The graph shows bars representing the contribution of the travel and tourism industry to Germany's GDP in billion euros. The bar for 2018 is labeled with a value of 358.3 billion euros.""",False,data/row_27664/Highlighted_Intersections.png
row_27664,Dominant Colors,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='358.3 billion euros.' explanation=""The chart shows the contribution of the travel and tourism industry to Germany's GDP in 2018 as being 358.3 billion euros. This is indicated on the right of the bar corresponding to 2018.""",False,data/row_27664/Dominant_Colors.png
row_27664,Quantized Colors,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,"answer='348.5 billion euros' explanation='The projected contribution of the travel and tourism industry to the GDP in Germany for the year 2018, as shown in the image, is 348.5 billion euros.'",False,data/row_27664/Quantized_Colors.png
row_27664,Padded,What is the projected contribution of the travel and tourism industry to GDP in Germany in 2018?,348.1,answer='€358.3 billion.' explanation='The chart shows the projected contribution of the travel and tourism industry to GDP in Germany in 2018 as €358.3 billion.',False,data/row_27664/Padded.png
row_11586,Baseline,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='London Heathrow Airport had the highest number of passengers in 2013, with 70 million.'",False,data/row_11586/Baseline.png
row_11586,Black and White,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport with 70 million passengers.' explanation='The chart shows the passenger figures for UK airports in 2013. London Heathrow is at the top with 70 million passengers, making it the most frequented airport.'",True,data/row_11586/Black_and_White.png
row_11586,Vertically Stretched,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='According to the chart, London Heathrow Airport had the highest passenger traffic with 70 million in 2013.'",False,data/row_11586/Vertically_Stretched.png
row_11586,Horizontally Stretched,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='In 2013, London Heathrow Airport had the highest passenger traffic with 70 million, as shown in the graph.'",True,data/row_11586/Horizontally_Stretched.png
row_11586,Squeezed Vertically,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport, with 70 million passengers.' explanation='The chart shows passenger numbers, with London Heathrow Airport having the highest at 70 million.'",True,data/row_11586/Squeezed_Vertically.png
row_11586,Squeezed Horizontally,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The chart shows that London Heathrow Airport had 70 million passengers in 2013, making it the most frequented airport in the UK that year.'",True,data/row_11586/Squeezed_Horizontally.png
row_11586,Increased Saturation,What was the most frequented airport in the UK in 2013?,London Heathrow,answer='London Heathrow' explanation='The image shows that London Heathrow had the highest passenger traffic with 70 million in 2013.',True,data/row_11586/Increased_Saturation.png
row_11586,Decreased Saturation,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The chart shows that London Heathrow Airport had 70 million passengers in 2013, the highest among UK airports.'",True,data/row_11586/Decreased_Saturation.png
row_11586,Increased Brightness,What was the most frequented airport in the UK in 2013?,London Heathrow,answer='London Heathrow' explanation='The chart shows that London Heathrow had the highest passenger traffic in 2013 with 70 million passengers.',True,data/row_11586/Increased_Brightness.png
row_11586,Decreased Brightness,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The graph shows that London Heathrow Airport had the highest number of passengers in 2013, with 70 million.'",True,data/row_11586/Decreased_Brightness.png
row_11586,Increased Contrast,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The chart shows that London Heathrow had 70 million passengers, the highest among UK airports in 2013.'",True,data/row_11586/Increased_Contrast.png
row_11586,Decreased Contrast,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The bar chart shows that London Heathrow Airport had the highest number of passengers in 2013, reaching 70 million.'",True,data/row_11586/Decreased_Contrast.png
row_11586,Increased Sharpness,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The chart shows that London Heathrow Airport had the highest passenger number with 70 million, making it the most frequented airport in the UK in 2013.'",False,data/row_11586/Increased_Sharpness.png
row_11586,Decreased Sharpness,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='According to the chart, London Heathrow had the highest number of passengers, totaling 70 million.'",True,data/row_11586/Decreased_Sharpness.png
row_11586,Adaptive Threshold,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow' explanation='The bar chart shows that London Heathrow had 70 million passengers, the highest number among UK airports in 2013.'",True,data/row_11586/Adaptive_Threshold.png
row_11586,Selective Blur,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow' explanation='London Heathrow was the most frequented airport in the UK in 2013, with 70 million passengers.'",True,data/row_11586/Selective_Blur.png
row_11586,Highlighted Intersections,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The chart indicates that London Heathrow had 70 million passengers in 2013, making it the most frequented airport in the UK that year.'",True,data/row_11586/Highlighted_Intersections.png
row_11586,Dominant Colors,What was the most frequented airport in the UK in 2013?,London Heathrow,answer='London Heathrow Airport.' explanation='The chart shows passenger numbers in millions for various UK airports in 2013. London Heathrow tops the list with 70 million passengers.',True,data/row_11586/Dominant_Colors.png
row_11586,Quantized Colors,What was the most frequented airport in the UK in 2013?,London Heathrow,answer='London Heathrow' explanation='The chart shows London Heathrow with the highest passenger numbers at 70 million in 2013.',True,data/row_11586/Quantized_Colors.png
row_11586,Padded,What was the most frequented airport in the UK in 2013?,London Heathrow,"answer='London Heathrow Airport.' explanation='The bar chart shows passenger numbers for various UK airports in millions, with London Heathrow having the highest number at 70 million in 2013.'",True,data/row_11586/Padded.png
row_15613,Baseline,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='362.2 million U.S. dollars.' explanation='The chart shows the total charges for an MRI of the neck without dye in 2018 as 362.2 million U.S. dollars. This information is directly extracted from the values depicted in the image.',False,data/row_15613/Baseline.png
row_15613,Black and White,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='$362.2 million.' explanation='The chart shows that the total charges for an MRI of the neck spine without dye amounted to $362.2 million in 2018.',False,data/row_15613/Black_and_White.png
row_15613,Vertically Stretched,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='362.2 million U.S. dollars.' explanation='The chart shows that the total charges for an MRI of the neck without dye in 2018 were 362.2 million U.S. dollars.',False,data/row_15613/Vertically_Stretched.png
row_15613,Horizontally Stretched,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The chart displays the total charges for different medical imaging procedures in 2018. The MRI of the neck, spine without dye had total charges of 362.2 million U.S. dollars.'",False,data/row_15613/Horizontally_Stretched.png
row_15613,Squeezed Vertically,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='$362.2 million' explanation='The chart indicates that the total charges for an MRI of the neck without dye in 2018 were $362.2 million.',False,data/row_15613/Squeezed_Vertically.png
row_15613,Squeezed Horizontally,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The total charges for an MRI of the neck without dye in 2018 were 362.2 million U.S. dollars, as indicated by the relevant bar in the chart.'",False,data/row_15613/Squeezed_Horizontally.png
row_15613,Increased Saturation,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars' explanation='The image shows a bar chart listing total charges for various medical procedures in 2018. The bar for ""MRI of neck, spine w/o dye"" indicates 362.2 million U.S. dollars.'",False,data/row_15613/Increased_Saturation.png
row_15613,Decreased Saturation,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The total charges for an MRI of the neck without dye in 2018 amounted to 362.2 million U.S. dollars, as indicated by the bar labeled ""MRI of neck, spine w/o dye"" on the chart.'",False,data/row_15613/Decreased_Saturation.png
row_15613,Increased Brightness,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='$362.2' explanation='The image shows the total charges for an MRI of the neck without dye in 2018 as $362.2.',False,data/row_15613/Increased_Brightness.png
row_15613,Decreased Brightness,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='362.2 million U.S. dollars.' explanation='The chart lists the total charges for an MRI of the neck without dye as 362.2 million U.S. dollars for the year 2018.',False,data/row_15613/Decreased_Brightness.png
row_15613,Increased Contrast,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The chart shows the total charges for an MRI of the neck, spine without dye, amounted to 362.2 million U.S. dollars in 2018.'",False,data/row_15613/Increased_Contrast.png
row_15613,Decreased Contrast,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='$362.2 million' explanation='The total charges for an MRI of the neck without dye in 2018 amounted to $362.2 million, according to the provided chart.'",False,data/row_15613/Decreased_Contrast.png
row_15613,Increased Sharpness,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The total charges for an MRI of the neck without dye in 2018 were 362.2 million U.S. dollars, as indicated on the chart.'",False,data/row_15613/Increased_Sharpness.png
row_15613,Decreased Sharpness,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation=""The graph lists 'MRI of neck, spine w/o dye' with total charges of 362.2 million U.S. dollars in 2018.""",False,data/row_15613/Decreased_Sharpness.png
row_15613,Adaptive Threshold,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars' explanation='The total charges for an MRI of the neck without dye in 2018 were 362.2 million U.S. dollars, as shown in the chart.'",False,data/row_15613/Adaptive_Threshold.png
row_15613,Selective Blur,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars' explanation=""The bar labeled 'MRI of neck, spine w/o dye' indicates a total charge of 362.2 million U.S. dollars for the year 2018 as shown in the chart.""",False,data/row_15613/Selective_Blur.png
row_15613,Highlighted Intersections,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,answer='$301.2 million.' explanation='The chart shows the total charges for an MRI of the neck without dye in 2018 amounted to $301.2 million.',False,data/row_15613/Highlighted_Intersections.png
row_15613,Dominant Colors,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars' explanation='The chart shows that the total charges for an MRI of the neck without dye in 2018 amounted to 362.2 million U.S. dollars. This information is obtained from the value indicated on the chart next to ""MRI of neck, spine w/o dye.""'",False,data/row_15613/Dominant_Colors.png
row_15613,Quantized Colors,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The chart shows that the MRI of the neck, spine without dye had total charges of 362.2 million U.S. dollars in 2018.'",False,data/row_15613/Quantized_Colors.png
row_15613,Padded,How much did the total charges for an MRI of the neck without dye in 2018 amount to?,364.9,"answer='362.2 million U.S. dollars.' explanation='The total charges for an MRI of the neck without dye in 2018 amounted to 362.2 million U.S. dollars, as indicated in the chart.'",False,data/row_15613/Padded.png
row_15265,Baseline,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart provides data starting from the year 2010, indicating when the analysis began.'",True,data/row_15265/Baseline.png
row_15265,Black and White,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart starts in 2010, indicating the first year the data was analyzed.'",True,data/row_15265/Black_and_White.png
row_15265,Vertically Stretched,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart presents data starting from 2010, which indicates the first year the network equipment segment was likely analyzed by IT product and service type.'",True,data/row_15265/Vertically_Stretched.png
row_15265,Horizontally Stretched,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart begins with data from 2010, indicating the analysis started that year.'",True,data/row_15265/Horizontally_Stretched.png
row_15265,Squeezed Vertically,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart shows data for the UK's network equipment segment from 2010 to 2017, indicating the first year of analysis as 2010.""",True,data/row_15265/Squeezed_Vertically.png
row_15265,Squeezed Horizontally,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart shows data starting from the year 2010, indicating that this was the first year the network equipment segment was analyzed by IT product and service type.'",True,data/row_15265/Squeezed_Horizontally.png
row_15265,Increased Saturation,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart provides data starting from 2010, so it's likely that 2010 is the year the analysis began.""",True,data/row_15265/Increased_Saturation.png
row_15265,Decreased Saturation,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart shows data starting from 2010, indicating that this was the first year the network equipment segment was analysed by IT product and service type as represented.'",True,data/row_15265/Decreased_Saturation.png
